A,0,500
A,1,500
K,2,500
A,3,500
FG,4,500
C,5,500
A,6,500
C,7,500
D,8,500
B,9,500
GS,0,500
H,1,500
A,2,500
A,3,500
B,4,500
L,5,500
BB,6,500
A,7,500
A,8,500
WM,9,500
K,0,500
A,1,500
A,2,500
U,3,500
A,4,500
A,5,500
H,6,500
B,7,500
F,8,500
A,9,500
A,0,500
A,1,500
BG,2,500
A,3,500
A,4,500
B,5,500
BE,6,500
AI,7,500
B,8,500
A,9,500
A,0,1500
A,1,1500
A,2,1500
A,3,1500
M,4,1500
A,5,1500
A,6,1500
A,7,1500
H,8,1500
D,9,1500
A,0,1500
A,1,1500
F,2,1500
A,3,1500
A,4,1500
A,5,1500
A,6,1500
O,7,1500
B,8,1500
A,9,1500
A,0,1500
I,1,1500
A,2,1500
B,3,1500
A,4,1500
AY,5,1500
C,6,1500
S,7,1500
S,8,1500
A,9,1500
A,0,1500
AL,1,1500
B,2,1500
A,3,1500
A,4,1500
A,5,1500
N,6,1500
EO,7,1500
D,8,1500
E,9,1500
ENDD,0,2500
ENDD,1,2500
ENDD,2,2500
ENDD,3,2500
ENDD,4,2500
ENDD,5,2500
ENDD,6,2500
ENDD,7,2500
ENDD,8,2500
ENDD,9,2500
ENDD,10,2500
ENDD,11,2500
ENDD,12,2500
ENDD,13,2500
ENDD,14,2500
ENDD,15,2500
ENDD,16,2500
ENDD,17,2500
ENDD,18,2500
ENDD,19,2500
