A,0,500
K,1,500
JW,2,500
I,3,500
VM,4,500
DI,5,500
G,6,500
CI,7,500
DX,8,500
BP,9,500
AE,10,500
C,11,500
A,12,500
I,13,500
KN,14,500
A,15,500
C,16,500
C,17,500
HY,18,500
EU,19,500
AV,20,500
E,21,500
JU,22,500
SD,23,500
W,24,500
AF,25,500
YY,26,500
TL,27,500
SX,28,500
NC,29,500
AO,30,500
SQ,31,500
MR,32,500
AD,33,500
AA,34,500
UQ,35,500
TV,36,500
TG,37,500
BR,38,500
B,39,500
EL,40,500
A,41,500
CQ,42,500
A,43,500
SF,44,500
C,45,500
YR,46,500
QK,47,500
EE,48,500
U,49,500
N,50,500
GQ,51,500
NQ,52,500
BI,53,500
B,54,500
CZ,55,500
C,56,500
FF,57,500
PW,58,500
IJ,59,500
CB,60,500
DQ,61,500
P,62,500
AZ,63,500
CC,64,500
DG,65,500
NB,66,500
MQ,67,500
V,68,500
MK,69,500
UW,70,500
CR,71,500
OZ,72,500
GO,73,500
BH,74,500
YL,75,500
LG,76,500
BM,77,500
EY,78,500
A,79,500
K,80,500
X,81,500
BJ,82,500
LR,83,500
AN,84,500
JJ,85,500
SF,86,500
BR,87,500
BY,88,500
DI,89,500
JR,90,500
L,91,500
BQ,92,500
A,93,500
HD,94,500
DV,95,500
U,96,500
FV,97,500
LB,98,500
GX,99,500
O,100,500
OJ,101,500
JZ,102,500
FP,103,500
CM,104,500
F,105,500
IO,106,500
M,107,500
EZ,108,500
S,109,500
U,110,500
AN,111,500
QG,112,500
Q,113,500
PI,114,500
CX,115,500
CQ,116,500
FY,117,500
JL,118,500
YI,119,500
K,120,500
DH,121,500
LO,122,500
B,123,500
IG,124,500
SQ,125,500
IE,126,500
IG,127,500
GK,128,500
PZ,129,500
DU,130,500
A,131,500
UO,132,500
O,133,500
HU,134,500
CU,135,500
N,136,500
HJ,137,500
C,138,500
SF,139,500
P,140,500
MB,141,500
MO,142,500
HI,143,500
R,144,500
HR,145,500
CS,146,500
DV,147,500
PG,148,500
NL,149,500
LQ,150,500
FB,151,500
W,152,500
FQ,153,500
U,154,500
UX,155,500
AU,156,500
HY,157,500
NH,158,500
CB,159,500
BZ,160,500
HY,161,500
AS,162,500
AD,163,500
KG,164,500
LY,165,500
SS,166,500
LH,167,500
LP,168,500
Y,169,500
CY,170,500
JF,171,500
HE,172,500
CB,173,500
CN,174,500
LT,175,500
I,176,500
CA,177,500
F,178,500
YP,179,500
TT,180,500
NB,181,500
IX,182,500
U,183,500
AT,184,500
AO,185,500
M,186,500
NL,187,500
SZ,188,500
DN,189,500
LG,190,500
Q,191,500
JP,192,500
DB,193,500
CX,194,500
D,195,500
Q,196,500
VH,197,500
G,198,500
S,199,500
N,200,500
NV,201,500
DE,202,500
AH,203,500
KU,204,500
VD,205,500
A,206,500
RU,207,500
MX,208,500
ST,209,500
HA,210,500
E,211,500
IN,212,500
FX,213,500
AL,214,500
LC,215,500
XR,216,500
AD,217,500
AT,218,500
GM,219,500
MH,220,500
HJ,221,500
BL,222,500
TJ,223,500
CB,224,500
DE,225,500
A,226,500
AV,227,500
RV,228,500
OO,229,500
SC,230,500
A,231,500
A,232,500
C,233,500
H,234,500
EK,235,500
BU,236,500
GM,237,500
G,238,500
B,239,500
SF,240,500
AC,241,500
DO,242,500
YK,243,500
AC,244,500
AQ,245,500
MW,246,500
JR,247,500
CU,248,500
QK,249,500
AB,250,500
CN,251,500
UB,252,500
AZ,253,500
KL,254,500
PS,255,500
IS,256,500
C,257,500
Q,258,500
KQ,259,500
CH,260,500
D,261,500
DL,262,500
QV,263,500
AI,264,500
D,265,500
ID,266,500
D,267,500
S,268,500
JS,269,500
OD,270,500
SS,271,500
CC,272,500
HO,273,500
B,274,500
B,275,500
OM,276,500
J,277,500
V,278,500
YT,279,500
A,280,500
I,281,500
A,282,500
B,283,500
QZ,284,500
XG,285,500
UW,286,500
SL,287,500
QG,288,500
JD,289,500
WZ,290,500
CJ,291,500
C,292,500
AW,293,500
AV,294,500
AT,295,500
BG,296,500
UO,297,500
A,298,500
BU,299,500
UM,300,500
BJ,301,500
B,302,500
NF,303,500
CA,304,500
G,305,500
WK,306,500
AZ,307,500
XK,308,500
B,309,500
QT,310,500
F,311,500
M,312,500
S,313,500
YL,314,500
IJ,315,500
BN,316,500
A,317,500
Z,318,500
E,319,500
A,320,500
QN,321,500
UD,322,500
TA,323,500
EG,324,500
DY,325,500
B,326,500
BX,327,500
B,328,500
D,329,500
AT,330,500
HT,331,500
CM,332,500
AL,333,500
BQ,334,500
DF,335,500
B,336,500
OW,337,500
RT,338,500
YU,339,500
A,340,500
NY,341,500
GH,342,500
WR,343,500
E,344,500
HO,345,500
J,346,500
D,347,500
LL,348,500
LH,349,500
B,350,500
V,351,500
DA,352,500
W,353,500
FZ,354,500
O,355,500
UO,356,500
AA,357,500
K,358,500
J,359,500
HG,360,500
L,361,500
H,362,500
LL,363,500
GK,364,500
CG,365,500
CE,366,500
C,367,500
BL,368,500
AE,369,500
AU,370,500
F,371,500
AO,372,500
I,373,500
F,374,500
DC,375,500
C,376,500
CA,377,500
E,378,500
O,379,500
BC,380,500
IX,381,500
KN,382,500
A,383,500
EL,384,500
D,385,500
