A,0,500
A,1,500
O,2,500
A,3,500
US,4,500
D,5,500
A,6,500
C,7,500
D,8,500
B,9,500
A,10,500
A,11,500
A,12,500
A,13,500
Q,14,500
A,15,500
A,16,500
A,17,500
J,18,500
E,19,500
B,20,500
A,21,500
O,22,500
DZ,23,500
A,24,500
A,25,500
WCJ,26,500
HE,27,500
FQ,28,500
AE,29,500
B,30,500
EY,31,500
AB,32,500
A,33,500
A,34,500
MY,35,500
IP,36,500
GQ,37,500
B,38,500
A,39,500
E,40,500
A,41,500
C,42,500
A,43,500
EE,44,500
A,45,500
A,46,500
NQA,47,500
BV,48,500
D,49,500
A,50,500
A,51,500
G,52,500
AI,53,500
B,54,500
A,55,500
C,56,500
A,57,500
E,58,500
BL,59,500
K,60,500
C,61,500
D,62,500
A,63,500
B,64,500
C,65,500
D,66,500
AE,67,500
AB,68,500
A,69,500
Z,70,500
OR,71,500
C,72,500
AX,73,500
G,74,500
B,75,500
JEX,76,500
T,77,500
B,78,500
E,79,500
A,80,500
A,81,500
A,82,500
B,83,500
V,84,500
B,85,500
M,86,500
EE,87,500
B,88,500
C,89,500
D,90,500
N,91,500
A,92,500
B,93,500
A,94,500
H,95,500
D,96,500
A,97,500
F,98,500
S,99,500
H,100,500
A,101,500
AP,102,500
O,103,500
F,104,500
C,105,500
A,106,500
K,107,500
A,108,500
E,109,500
A,110,500
A,111,500
B,112,500
BS,113,500
A,114,500
BC,115,500
C,116,500
C,117,500
F,118,500
N,119,500
HSY,120,500
A,121,500
D,122,500
V,123,500
A,124,500
J,125,500
FA,126,500
J,127,500
J,128,500
G,129,500
BN,130,500
D,131,500
A,132,500
MJ,133,500
A,134,500
I,135,500
C,136,500
A,137,500
I,138,500
A,139,500
EE,140,500
A,141,500
X,142,500
AA,143,500
I,144,500
A,145,500
I,146,500
C,147,500
D,148,500
BB,149,500
AH,150,500
V,151,500
E,152,500
A,153,500
F,154,500
A,155,500
OT,156,500
B,157,500
J,158,500
AF,159,500
C,160,500
C,161,500
J,162,500
