A,0,500
A,1,500
E,2,500
A,3,500
R,4,500
B,5,500
A,6,500
B,7,500
B,8,500
B,9,500
A,10,500
A,11,500
A,12,500
A,13,500
E,14,500
A,15,500
A,16,500
A,17,500
D,18,500
C,19,500
A,20,500
A,21,500
E,22,500
L,23,500
A,24,500
A,25,500
Z,26,500
N,27,500
M,28,500
G,29,500
A,30,500
M,31,500
G,32,500
A,33,500
A,34,500
P,35,500
O,36,500
N,37,500
B,38,500
A,39,500
C,40,500
A,41,500
B,42,500
A,43,500
L,44,500
A,45,500
A,46,500
Z,47,500
J,48,500
B,49,500
A,50,500
A,51,500
C,52,500
H,53,500
B,54,500
A,55,500
B,56,500
A,57,500
C,58,500
J,59,500
D,60,500
B,61,500
B,62,500
A,63,500
A,64,500
B,65,500
B,66,500
G,67,500
G,68,500
A,69,500
G,70,500
Q,71,500
B,72,500
I,73,500
C,74,500
B,75,500
Y,76,500
F,77,500
B,78,500
C,79,500
A,80,500
A,81,500
A,82,500
B,83,500
F,84,500
A,85,500
E,86,500
L,87,500
B,88,500
B,89,500
B,90,500
E,91,500
A,92,500
B,93,500
A,94,500
D,95,500
B,96,500
A,97,500
C,98,500
F,99,500
D,100,500
A,101,500
H,102,500
E,103,500
C,104,500
B,105,500
A,106,500
D,107,500
A,108,500
C,109,500
A,110,500
A,111,500
A,112,500
J,113,500
A,114,500
I,115,500
B,116,500
B,117,500
C,118,500
E,119,500
X,120,500
A,121,500
B,122,500
F,123,500
A,124,500
D,125,500
M,126,500
D,127,500
D,128,500
C,129,500
J,130,500
B,131,500
A,132,500
P,133,500
A,134,500
D,135,500
B,136,500
A,137,500
D,138,500
A,139,500
L,140,500
A,141,500
F,142,500
G,143,500
D,144,500
A,145,500
D,146,500
B,147,500
B,148,500
I,149,500
G,150,500
F,151,500
C,152,500
A,153,500
C,154,500
A,155,500
Q,156,500
A,157,500
D,158,500
G,159,500
B,160,500
B,161,500
D,162,500
A,163,500
A,164,500
E,165,500
F,166,500
M,167,500
F,168,500
