B,0,500
F,1,500
T,2,500
E,3,500
Y,4,500
N,5,500
D,6,500
M,7,500
O,8,500
L,9,500
I,10,500
C,11,500
A,12,500
E,13,500
T,14,500
A,15,500
C,16,500
C,17,500
R,18,500
P,19,500
J,20,500
D,21,500
T,22,500
X,23,500
H,24,500
I,25,500
Z,26,500
X,27,500
X,28,500
V,29,500
J,30,500
X,31,500
U,32,500
I,33,500
H,34,500
Y,35,500
Y,36,500
X,37,500
L,38,500
B,39,500
O,40,500
A,41,500
M,42,500
B,43,500
X,44,500
C,45,500
C,46,500
Z,47,500
W,48,500
O,49,500
G,50,500
F,51,500
Q,52,500
V,53,500
K,54,500
B,55,500
N,56,500
C,57,500
P,58,500
W,59,500
S,60,500
M,61,500
O,62,500
G,63,500
K,64,500
M,65,500
N,66,500
V,67,500
U,68,500
H,69,500
U,70,500
Y,71,500
M,72,500
W,73,500
Q,74,500
K,75,500
Z,76,500
U,77,500
L,78,500
P,79,500
B,80,500
F,81,500
H,82,500
K,83,500
U,84,500
J,85,500
S,86,500
X,87,500
L,88,500
L,89,500
N,90,500
T,91,500
F,92,500
L,93,500
A,94,500
R,95,500
O,96,500
G,97,500
Q,98,500
T,99,500
R,100,500
G,101,500
V,102,500
T,103,500
Q,104,500
M,105,500
D,106,500
S,107,500
F,108,500
P,109,500
G,110,500
G,111,500
J,112,500
W,113,500
G,114,500
W,115,500
N,116,500
M,117,500
Q,118,500
S,119,500
Z,120,500
F,121,500
N,122,500
U,123,500
B,124,500
S,125,500
X,126,500
S,127,500
S,128,500
Q,129,500
W,130,500
O,131,500
A,132,500
Y,133,500
F,134,500
R,135,500
N,136,500
F,137,500
R,138,500
C,139,500
X,140,500
G,141,500
U,142,500
U,143,500
R,144,500
G,145,500
R,146,500
M,147,500
O,148,500
W,149,500
V,150,500
U,151,500
P,152,500
H,153,500
Q,154,500
G,155,500
Y,156,500
J,157,500
R,158,500
V,159,500
M,160,500
L,161,500
R,162,500
J,163,500
I,164,500
T,165,500
U,166,500
X,167,500
U,168,500
U,169,500
H,170,500
N,171,500
S,172,500
R,173,500
M,174,500
M,175,500
U,176,500
E,177,500
M,178,500
D,179,500
Z,180,500
Y,181,500
V,182,500
S,183,500
G,184,500
J,185,500
J,186,500
F,187,500
V,188,500
X,189,500
N,190,500
U,191,500
G,192,500
T,193,500
N,194,500
N,195,500
C,196,500
G,197,500
Y,198,500
D,199,500
G,200,500
F,201,500
V,202,500
N,203,500
I,204,500
T,205,500
Y,206,500
A,207,500
X,208,500
U,209,500
X,210,500
R,211,500
D,212,500
S,213,500
Q,214,500
I,215,500
T,216,500
Z,217,500
I,218,500
J,219,500
Q,220,500
U,221,500
R,222,500
L,223,500
X,224,500
M,225,500
N,226,500
A,227,500
J,228,500
X,229,500
V,230,500
X,231,500
A,232,500
B,233,500
C,234,500
E,235,500
O,236,500
L,237,500
Q,238,500
E,239,500
B,240,500
X,241,500
H,242,500
O,243,500
Z,244,500
H,245,500
J,246,500
U,247,500
T,248,500
N,249,500
W,250,500
H,251,500
M,252,500
Y,253,500
K,254,500
T,255,500
W,256,500
S,257,500
C,258,500
G,259,500
T,260,500
M,261,500
C,262,500
N,263,500
W,264,500
I,265,500
C,266,500
S,267,500
C,268,500
G,269,500
T,270,500
V,271,500
X,272,500
M,273,500
R,274,500
B,275,500
B,276,500
V,277,500
E,278,500
H,279,500
Z,280,500
A,281,500
E,282,500
A,283,500
B,284,500
W,285,500
Z,286,500
Y,287,500
X,288,500
W,289,500
S,290,500
Z,291,500
M,292,500
C,293,500
J,294,500
J,295,500
J,296,500
K,297,500
Y,298,500
A,299,500
L,300,500
Y,301,500
K,302,500
B,303,500
V,304,500
M,305,500
E,306,500
Z,307,500
K,308,500
Z,309,500
B,310,500
W,311,500
D,312,500
F,313,500
G,314,500
Z,315,500
S,316,500
L,317,500
A,318,500
H,319,500
D,320,500
B,321,500
W,322,500
Y,323,500
X,324,500
O,325,500
O,326,500
B,327,500
L,328,500
B,329,500
C,330,500
J,331,500
R,332,500
M,333,500
I,334,500
L,335,500
N,336,500
B,337,500
V,338,500
X,339,500
Z,340,500
A,341,500
V,342,500
Q,343,500
Z,344,500
D,345,500
R,346,500
E,347,500
C,348,500
U,349,500
U,350,500
B,351,500
H,352,500
N,353,500
H,354,500
Q,355,500
G,356,500
Y,357,500
H,358,500
F,359,500
E,360,500
E,361,500
R,362,500
F,363,500
E,364,500
U,365,500
Q,366,500
M,367,500
M,368,500
C,369,500
L,370,500
I,371,500
J,372,500
D,373,500
J,374,500
E,375,500
D,376,500
N,377,500
C,378,500
M,379,500
D,380,500
F,381,500
K,382,500
S,383,500
T,384,500
A,385,500
O,386,500
C,387,500
J,388,500
X,389,500
G,390,500
K,391,500
W,392,500
U,393,500
Y,394,500
A,395,500
F,396,500
N,397,500
C,398,500
J,399,500
O,400,500
G,401,500
U,402,500
A,403,500
I,404,500
R,405,500
W,406,500
C,407,500
Q,408,500
G,409,500
G,410,500
K,411,500
Y,412,500
A,413,500
X,414,500
Z,415,500
Q,416,500
E,417,500
V,418,500
Q,419,500
R,420,500
N,421,500
R,422,500
Z,423,500
O,424,500
Y,425,500
O,426,500
N,427,500
T,428,500
X,429,500
Y,430,500
Y,431,500
W,432,500
J,433,500
T,434,500
U,435,500
O,436,500
B,437,500
V,438,500
M,439,500
D,440,500
R,441,500
T,442,500
G,443,500
I,444,500
V,445,500
U,446,500
D,447,500
I,448,500
H,449,500
N,450,500
S,451,500
E,452,500
K,453,500
J,454,500
A,455,500
M,456,500
F,457,500
H,458,500
P,459,500
P,460,500
Y,461,500
K,462,500
R,463,500
C,464,500
D,465,500
S,466,500
L,467,500
U,468,500
Z,469,500
G,470,500
K,471,500
H,472,500
M,473,500
L,474,500
P,475,500
R,476,500
B,477,500
I,478,500
E,479,500
E,480,500
T,481,500
P,482,500
J,483,500
P,484,500
D,485,500
M,486,500
M,487,500
H,488,500
E,489,500
J,490,500
V,491,500
U,492,500
B,493,500
W,494,500
N,495,500
A,496,500
M,497,500
