A,0,500
B,1,500
N,2,500
B,3,500
X,4,500
G,5,500
A,6,500
F,7,500
H,8,500
E,9,500
C,10,500
A,11,500
A,12,500
B,13,500
N,14,500
A,15,500
A,16,500
A,17,500
L,18,500
I,19,500
D,20,500
A,21,500
N,22,500
U,23,500
C,24,500
C,25,500
Z,26,500
V,27,500
V,28,500
Q,29,500
D,30,500
U,31,500
P,32,500
C,33,500
C,34,500
W,35,500
V,36,500
V,37,500
E,38,500
A,39,500
H,40,500
A,41,500
F,42,500
A,43,500
U,44,500
A,45,500
A,46,500
Z,47,500
S,48,500
H,49,500
C,50,500
B,51,500
K,52,500
Q,53,500
E,54,500
A,55,500
G,56,500
A,57,500
I,58,500
S,59,500
L,60,500
F,61,500
H,62,500
B,63,500
D,64,500
F,65,500
G,66,500
Q,67,500
P,68,500
C,69,500
P,70,500
W,71,500
F,72,500
R,73,500
K,74,500
E,75,500
Z,76,500
O,77,500
E,78,500
I,79,500
A,80,500
B,81,500
C,82,500
E,83,500
O,84,500
D,85,500
M,86,500
U,87,500
E,88,500
F,89,500
G,90,500
N,91,500
B,92,500
E,93,500
A,94,500
K,95,500
H,96,500
C,97,500
J,98,500
O,99,500
K,100,500
B,101,500
R,102,500
N,103,500
J,104,500
F,105,500
A,106,500
L,107,500
B,108,500
I,109,500
B,110,500
C,111,500
D,112,500
S,113,500
B,114,500
S,115,500
G,116,500
F,117,500
J,118,500
M,119,500
Z,120,500
B,121,500
G,122,500
O,123,500
A,124,500
L,125,500
U,126,500
L,127,500
L,128,500
J,129,500
S,130,500
H,131,500
A,132,500
W,133,500
B,134,500
L,135,500
G,136,500
B,137,500
K,138,500
A,139,500
U,140,500
B,141,500
P,142,500
P,143,500
K,144,500
B,145,500
L,146,500
F,147,500
H,148,500
R,149,500
Q,150,500
O,151,500
I,152,500
C,153,500
J,154,500
C,155,500
W,156,500
D,157,500
L,158,500
Q,159,500
F,160,500
F,161,500
L,162,500
D,163,500
C,164,500
N,165,500
P,166,500
U,167,500
O,168,500
O,169,500
C,170,500
G,171,500
M,172,500
K,173,500
F,174,500
F,175,500
O,176,500
B,177,500
F,178,500
A,179,500
Z,180,500
V,181,500
Q,182,500
M,183,500
C,184,500
D,185,500
D,186,500
B,187,500
Q,188,500
V,189,500
G,190,500
O,191,500
B,192,500
M,193,500
G,194,500
G,195,500
A,196,500
B,197,500
X,198,500
A,199,500
B,200,500
B,201,500
Q,202,500
