D,0,500
A,1,500
A,2,500
B,3,500
A,4,500
A,5,500
A,6,500
A,7,500
A,8,500
D,9,500
A,10,500
A,11,500
A,12,500
B,13,500
E,14,500
K,15,500
A,16,500
C,17,500
B,18,500
B,19,500
M,20,500
E,21,500
T,22,500
B,23,500
A,24,500
N,25,500
B,26,500
A,27,500
C,28,500
A,29,500
A,30,500
A,31,500
B,32,500
A,33,500
A,34,500
E,35,500
A,36,500
B,37,500
A,38,500
I,39,500
C,40,500
E,41,500
F,42,500
C,43,500
A,44,500
B,45,500
B,46,500
A,47,500
A,48,500
D,49,500
A,50,500
B,51,500
A,52,500
H,53,500
A,54,500
B,55,500
G,56,500
A,57,500
A,58,500
C,59,500
D,60,500
B,61,500
B,62,500
A,63,500
A,64,500
I,65,500
A,66,500
A,67,500
B,68,500
C,69,500
A,70,500
A,71,500
A,72,500
B,73,500
G,74,500
A,75,500
E,76,500
A,77,500
A,78,500
D,79,500
A,80,500
A,81,500
A,82,500
N,83,500
B,84,500
A,85,500
A,86,500
A,87,500
F,88,500
M,89,500
K,90,500
F,91,500
A,92,500
C,93,500
R,94,500
A,95,500
A,96,500
G,97,500
C,98,500
U,99,500
A,100,500
A,101,500
D,102,500
C,103,500
A,104,500
O,105,500
L,106,500
A,107,500
G,108,500
F,109,500
B,110,500
C,111,500
C,112,500
J,113,500
A,114,500
B,115,500
B,116,500
G,117,500
B,118,500
F,119,500
A,120,500
F,121,500
C,122,500
B,123,500
A,124,500
A,125,500
B,126,500
B,127,500
E,128,500
A,129,500
C,130,500
G,131,500
D,132,500
B,133,500
G,134,500
B,135,500
A,136,500
A,137,500
A,138,500
C,139,500
A,140,500
D,141,500
B,142,500
A,143,500
B,144,500
D,145,500
W,146,500
O,147,500
A,148,500
D,149,500
Z,150,500
B,151,500
A,152,500
A,153,500
B,154,500
C,155,500
E,156,500
A,157,500
E,158,500
A,159,500
D,160,500
S,161,500
A,162,500
A,163,500
A,164,500
E,165,500
B,166,500
S,167,500
B,168,500
R,169,500
A,170,500
K,171,500
F,172,500
A,173,500
T,174,500
H,175,500
O,176,500
A,177,500
A,178,500
J,179,500
H,180,500
D,181,500
A,182,500
A,183,500
A,184,500
C,185,500
A,186,500
A,187,500
A,188,500
A,189,500
A,190,500
B,191,500
A,192,500
B,193,500
C,194,500
A,195,500
A,196,500
A,197,500
M,198,500
A,199,500
B,200,500
T,201,500
E,202,500
A,203,500
A,204,500
B,205,500
A,206,500
J,207,500
A,208,500
F,209,500
N,210,500
D,211,500
A,212,500
L,213,500
D,214,500
B,215,500
A,216,500
A,217,500
A,218,500
A,219,500
A,220,500
L,221,500
A,222,500
N,223,500
A,224,500
I,225,500
A,226,500
G,227,500
A,228,500
C,229,500
C,230,500
V,231,500
A,232,500
B,233,500
C,234,500
A,235,500
B,236,500
A,237,500
A,238,500
A,239,500
M,240,500
A,241,500
A,242,500
A,243,500
A,244,500
A,245,500
A,246,500
X,247,500
F,248,500
O,249,500
A,250,500
K,251,500
A,252,500
A,253,500
A,254,500
A,255,500
A,256,500
A,257,500
E,258,500
Q,259,500
A,260,500
I,261,500
A,262,500
B,263,500
A,264,500
A,265,500
E,266,500
A,267,500
E,268,500
H,269,500
E,270,500
H,271,500
D,272,500
A,273,500
A,274,500
N,275,500
A,276,500
I,277,500
F,278,500
A,279,500
A,280,500
A,281,500
C,282,500
M,283,500
D,284,500
C,285,500
M,286,500
A,287,500
F,288,500
V,289,500
A,290,500
A,291,500
A,292,500
C,293,500
B,294,500
E,295,500
A,296,500
B,297,500
B,298,500
A,299,500
A,300,500
D,301,500
B,302,500
A,303,500
E,304,500
A,305,500
K,306,500
A,307,500
A,308,500
A,309,500
C,310,500
C,311,500
C,312,500
E,313,500
A,314,500
A,315,500
I,316,500
T,317,500
A,318,500
B,319,500
B,320,500
A,321,500
B,322,500
R,323,500
G,324,500
R,325,500
A,326,500
B,327,500
N,328,500
A,329,500
B,330,500
B,331,500
A,332,500
B,333,500
A,334,500
P,335,500
G,336,500
B,337,500
A,338,500
A,339,500
C,340,500
D,341,500
A,342,500
B,343,500
A,344,500
Y,345,500
A,346,500
B,347,500
L,348,500
Q,349,500
K,350,500
J,351,500
B,352,500
A,353,500
A,354,500
A,355,500
A,356,500
A,357,500
F,358,500
A,359,500
D,360,500
A,361,500
C,362,500
A,363,500
J,364,500
E,365,500
A,366,500
A,367,500
B,368,500
A,369,500
A,370,500
B,371,500
X,372,500
N,373,500
A,374,500
A,375,500
A,376,500
B,377,500
A,378,500
D,379,500
B,380,500
C,381,500
K,382,500
A,383,500
E,384,500
E,385,500
A,386,500
C,387,500
C,388,500
C,389,500
B,390,500
A,391,500
A,392,500
I,393,500
A,394,500
B,395,500
F,396,500
U,397,500
A,398,500
A,399,500
A,400,500
A,401,500
A,402,500
A,403,500
O,404,500
A,405,500
