A,0,500
L,1,500
C,2,500
D,3,500
E,4,500
F,5,500
F,6,500
E,7,500
A,8,500
B,9,500
C,10,500
A,11,500
A,12,500
C,13,500
A,14,500
B,15,500
A,16,500
A,17,500
C,18,500
G,19,500
B,20,500
Y,21,500
A,22,500
H,23,500
A,24,500
D,25,500
B,26,500
E,27,500
G,28,500
A,29,500
R,30,500
A,31,500
B,32,500
B,33,500
A,34,500
C,35,500
A,36,500
E,37,500
A,38,500
A,39,500
A,40,500
C,41,500
E,42,500
B,43,500
G,44,500
A,45,500
R,46,500
A,47,500
A,48,500
A,49,500
B,50,500
A,51,500
D,52,500
G,53,500
A,54,500
E,55,500
D,56,500
F,57,500
A,58,500
A,59,500
I,60,500
A,61,500
B,62,500
A,63,500
A,64,500
D,65,500
E,66,500
D,67,500
A,68,500
A,69,500
C,70,500
B,71,500
G,72,500
A,73,500
A,74,500
K,75,500
G,76,500
A,77,500
B,78,500
B,79,500
A,80,500
A,81,500
G,82,500
D,83,500
A,84,500
B,85,500
A,86,500
B,87,500
A,88,500
J,89,500
F,90,500
A,91,500
E,92,500
A,93,500
F,94,500
A,95,500
C,96,500
Y,97,500
C,98,500
C,99,500
B,0,1500
A,1,1500
B,2,1500
C,3,1500
G,4,1500
B,5,1500
O,6,1500
A,7,1500
A,8,1500
B,9,1500
K,10,1500
B,11,1500
B,12,1500
A,13,1500
B,14,1500
A,15,1500
K,16,1500
A,17,1500
C,18,1500
A,19,1500
B,20,1500
C,21,1500
A,22,1500
M,23,1500
B,24,1500
E,25,1500
H,26,1500
A,27,1500
A,28,1500
B,29,1500
A,30,1500
H,31,1500
A,32,1500
A,33,1500
A,34,1500
A,35,1500
B,36,1500
A,37,1500
B,38,1500
M,39,1500
D,40,1500
H,41,1500
B,42,1500
A,43,1500
A,44,1500
J,45,1500
D,46,1500
A,47,1500
A,48,1500
A,49,1500
E,50,1500
A,51,1500
J,52,1500
K,53,1500
I,54,1500
B,55,1500
C,56,1500
A,57,1500
A,58,1500
Q,59,1500
A,60,1500
A,61,1500
L,62,1500
G,63,1500
C,64,1500
D,65,1500
A,66,1500
B,67,1500
A,68,1500
I,69,1500
E,70,1500
B,71,1500
B,72,1500
C,73,1500
A,74,1500
G,75,1500
B,76,1500
A,77,1500
B,78,1500
G,79,1500
D,80,1500
J,81,1500
K,82,1500
X,83,1500
B,84,1500
A,85,1500
B,86,1500
C,87,1500
B,88,1500
D,89,1500
A,90,1500
R,91,1500
J,92,1500
D,93,1500
A,94,1500
B,95,1500
B,96,1500
A,97,1500
B,98,1500
J,99,1500
A,0,2500
A,1,2500
N,2,2500
A,3,2500
A,4,2500
B,5,2500
A,6,2500
A,7,2500
A,8,2500
K,9,2500
A,10,2500
B,11,2500
A,12,2500
A,13,2500
D,14,2500
A,15,2500
A,16,2500
A,17,2500
D,18,2500
A,19,2500
E,20,2500
B,21,2500
H,22,2500
A,23,2500
A,24,2500
B,25,2500
B,26,2500
A,27,2500
A,28,2500
H,29,2500
K,30,2500
A,31,2500
B,32,2500
A,33,2500
D,34,2500
C,35,2500
A,36,2500
M,37,2500
D,38,2500
H,39,2500
A,40,2500
V,41,2500
A,42,2500
A,43,2500
A,44,2500
B,45,2500
A,46,2500
E,47,2500
D,48,2500
A,49,2500
A,50,2500
W,51,2500
A,52,2500
B,53,2500
A,54,2500
I,55,2500
B,56,2500
A,57,2500
M,58,2500
J,59,2500
A,60,2500
C,61,2500
C,62,2500
B,63,2500
B,64,2500
H,65,2500
B,66,2500
D,67,2500
A,68,2500
A,69,2500
H,70,2500
B,71,2500
F,72,2500
B,73,2500
A,74,2500
C,75,2500
U,76,2500
A,77,2500
A,78,2500
A,79,2500
C,80,2500
Q,81,2500
B,82,2500
A,83,2500
E,84,2500
A,85,2500
A,86,2500
K,87,2500
N,88,2500
A,89,2500
O,90,2500
A,91,2500
E,92,2500
A,93,2500
C,94,2500
D,95,2500
A,96,2500
A,97,2500
A,98,2500
L,99,2500
A,0,3500
O,1,3500
D,2,3500
D,3,3500
A,4,3500
A,5,3500
A,6,3500
D,7,3500
A,8,3500
B,9,3500
F,10,3500
A,11,3500
A,12,3500
G,13,3500
A,14,3500
A,15,3500
A,16,3500
Q,17,3500
A,18,3500
A,19,3500
A,20,3500
A,21,3500
A,22,3500
C,23,3500
A,24,3500
D,25,3500
B,26,3500
H,27,3500
