A,0,500
A,1,500
K,2,500
A,3,500
FG,4,500
C,5,500
A,6,500
C,7,500
D,8,500
B,9,500
A,10,500
A,11,500
A,12,500
A,13,500
M,14,500
A,15,500
A,16,500
A,17,500
H,18,500
D,19,500
B,20,500
A,21,500
K,22,500
BK,23,500
A,24,500
A,25,500
YF,26,500
CJ,27,500
BX,28,500
U,29,500
B,30,500
BS,31,500
S,32,500
A,33,500
A,34,500
DU,35,500
CT,36,500
CF,37,500
B,38,500
A,39,500
D,40,500
A,41,500
C,42,500
A,43,500
BL,44,500
A,45,500
A,46,500
VC,47,500
AP,48,500
D,49,500
A,50,500
A,51,500
F,52,500
W,53,500
B,54,500
A,55,500
C,56,500
A,57,500
E,58,500
AK,59,500
H,60,500
B,61,500
C,62,500
A,63,500
B,64,500
B,65,500
C,66,500
U,67,500
S,68,500
A,69,500
R,70,500
ED,71,500
C,72,500
AE,73,500
F,74,500
B,75,500
SR,76,500
N,77,500
B,78,500
D,79,500
A,80,500
A,81,500
A,82,500
B,83,500
P,84,500
B,85,500
J,86,500
BL,87,500
B,88,500
B,89,500
C,90,500
K,91,500
A,92,500
B,93,500
A,94,500
G,95,500
D,96,500
A,97,500
E,98,500
N,99,500
F,100,500
A,101,500
AA,102,500
K,103,500
E,104,500
C,105,500
A,106,500
I,107,500
A,108,500
D,109,500
A,110,500
A,111,500
B,112,500
AN,113,500
A,114,500
AG,115,500
C,116,500
C,117,500
E,118,500
J,119,500
RR,120,500
A,121,500
C,122,500
O,123,500
A,124,500
H,125,500
BT,126,500
H,127,500
H,128,500
F,129,500
AL,130,500
D,131,500
A,132,500
DQ,133,500
A,134,500
H,135,500
C,136,500
A,137,500
G,138,500
A,139,500
BL,140,500
A,141,500
Q,142,500
S,143,500
G,144,500
A,145,500
G,146,500
C,147,500
D,148,500
AF,149,500
V,150,500
P,151,500
E,152,500
A,153,500
E,154,500
A,155,500
ED,156,500
B,157,500
H,158,500
V,159,500
B,160,500
B,161,500
H,162,500
B,163,500
A,164,500
