A,0,500
A,1,500
K,2,500
A,3,500
FG,4,500
C,5,500
A,6,500
C,7,500
D,8,500
B,9,500
A,10,500
A,11,500
A,12,500
A,13,500
M,14,500
A,15,500
A,16,500
A,17,500
H,18,500
D,19,500
B,20,500
A,21,500
K,22,500
BK,23,500
A,24,500
A,25,500
YF,26,500
CJ,27,500
BX,28,500
U,29,500
B,30,500
BS,31,500
S,32,500
A,33,500
A,34,500
DU,35,500
CT,36,500
CF,37,500
B,38,500
A,39,500
D,40,500
A,41,500
C,42,500
A,43,500
BL,44,500
A,45,500
A,46,500
VC,47,500
AP,48,500
D,49,500
A,50,500
A,51,500
F,52,500
W,53,500
B,54,500
A,55,500
C,56,500
A,57,500
E,58,500
AK,59,500
H,60,500
B,61,500
C,62,500
A,63,500
B,64,500
B,65,500
C,66,500
U,67,500
S,68,500
A,69,500
R,70,500
ED,71,500
C,72,500
AE,73,500
F,74,500
B,75,500
SR,76,500
N,77,500
B,78,500
D,79,500
A,80,500
A,81,500
A,82,500
B,83,500
P,84,500
B,85,500
J,86,500
BL,87,500
B,88,500
B,89,500
C,90,500
K,91,500
A,92,500
B,93,500
A,94,500
G,95,500
D,96,500
A,97,500
E,98,500
N,99,500
F,0,1500
A,1,1500
AA,2,1500
K,3,1500
E,4,1500
C,5,1500
A,6,1500
I,7,1500
A,8,1500
D,9,1500
A,10,1500
A,11,1500
B,12,1500
AN,13,1500
A,14,1500
AG,15,1500
C,16,1500
C,17,1500
E,18,1500
J,19,1500
RR,20,1500
A,21,1500
C,22,1500
O,23,1500
A,24,1500
H,25,1500
BT,26,1500
H,27,1500
H,28,1500
F,29,1500
AL,30,1500
D,31,1500
A,32,1500
DQ,33,1500
A,34,1500
H,35,1500
C,36,1500
A,37,1500
G,38,1500
A,39,1500
BL,40,1500
A,41,1500
Q,42,1500
S,43,1500
G,44,1500
A,45,1500
G,46,1500
C,47,1500
D,48,1500
AF,49,1500
V,50,1500
P,51,1500
E,52,1500
A,53,1500
E,54,1500
A,55,1500
